URL,Event Type,Event Description,Event Topic,Start Time,End Time,Categories
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/master-of-science-in-finance-online-information-session,Meetings & Conferences,"This virtual information session is open to all prospective students, including those nearing completion of their undergraduate degrees. This session will cover MS Finance program application procedures, program curriculum and various degree requirements, and answer your questions.ClickHEREto register!","Career and Professional Development,Campus Life",2024-11-13T10:00:00-06:00,2024-11-13T11:00:00-06:00,"Career Development/Honors, Social"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/master-of-science-in-finance-online-information-session,Meetings & Conferences,"This virtual information session is open to all prospective students, including those nearing completion of their undergraduate degrees. This session will cover MS Finance program application procedures, program curriculum and various degree requirements, and answer your questions.ClickHEREto register!","Career and Professional Development,Campus Life",2024-11-13T10:00:00-06:00,2024-11-13T11:00:00-06:00,"Career Development/Honors, Social"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
https://calendar.utdallas.edu/event/ancient-echoes-modern-voices-the-crow-collection-goes-beyond,"Arts & Performances,Campus & Community,Lectures & Workshops","The Crow Museum of Asian Art presents Ancient Echoes, Modern Voices: The Crow Collection Goes Beyond, in the new Asian art galleries of the Edith and Peter O'Donnell Jr. Athenaeum Phase I Museum. A seemingly simple phrase, Asian art invokes a complex and unwieldy category. To begin to define this field, Asia can be fixed geographically as it is the largest continent in terms of population and landmass- a region that is about thirty percent of the earth’s total land area. Besides geography, Asia can also be crystallized by its specific traits including language, culture, and history. However, due to shifting geo-political boundaries, its diverse cultures, and diaspora, Asian art is global. Through the founding of this new museum, the Crow collection defines Asia as endlessly diverse, and not of one place, time, or idea.To denote the overlapping circles of meaning, the Crow Galleries are not labeled according to the nation states of China, India, or Japan. Instead, themes that elicit important stories of cross-cultural contact and that are vital to specific Asia’scommunities are foregrounded. The artworks can be considered with these themes in mind or on their own. Through both vantage points, these artworks challenge visitors to contemplate and rethink their relationship to these objects compelling the questions of “what are the stories that are being narrated?” and, “what stories are absent?” Throughout the galleries, visitors and studentsare invited to honor these objects' histories and create new narratives alongside them.","Arts & Culture,Health & Wellness,Campus Life",2024-11-12T11:00:00-06:00,2024-11-12T17:00:00-06:00,"Social, Tutoring"
